-9.74684	 -2.3232	 3599.44
-9.74684	 -2.244	 3611.05
-9.74684	 -2.1648	 3622.66
-9.74684	 -2.0856	 3634.27
-9.74684	 -2.0064	 3645.88
-9.74684	 -1.9272	 3657.5
-9.74684	 -1.848	 3669.11
-9.74684	 -1.7688	 3680.72
-9.74684	 -1.6896	 3692.33
-9.74684	 -1.6104	 3703.94
-9.74684	 -1.5312	 3715.55
-9.74684	 -1.452	 3727.16
-9.74684	 -1.3728	 3738.77
-9.74684	 -1.2936	 3750.38
-9.74684	 -1.2144	 3762
-9.74684	 -1.1352	 3773.61
-9.74684	 -1.056	 3785.22
-9.74684	 -0.9768	 3796.83
-9.74684	 -0.8976	 3808.44
-9.74684	 -0.8184	 3820.05
-9.74684	 -0.7392	 3831.66
-9.74684	 -0.66	 3843.27
-9.74684	 -0.5808	 3854.88
-9.74684	 -0.5016	 3866.5
-9.74684	 -0.4224	 3878.11
-9.74684	 -0.3432	 3889.72
-9.74684	 -0.264	 3901.33
-9.74684	 -0.1848	 3912.94
-9.74684	 -0.1056	 3924.55
-9.74684	 -0.0264	 3936.16
-9.74684	 0.0528	 3943.14
-9.74684	 0.132	 3947.78
-9.74684	 0.2112	 3952.42
-9.74684	 0.2904	 3957.06
-9.74684	 0.3696	 3961.71
-9.74684	 0.4488	 3966.35
-9.74684	 0.528	 3970.99
-9.74684	 0.6072	 3975.63
-9.74684	 0.6864	 3980.27
-9.74684	 0.7656	 3984.91
-9.74684	 0.8448	 3989.56
-9.74684	 0.924	 3994.2
-9.74684	 1.0032	 3998.84
-9.74684	 1.0824	 4001.2
-9.74684	 1.1616	 4001.34
-9.74684	 1.2408	 4001.48
-9.74684	 1.32	 4001.62
-9.74684	 1.3992	 4001.75
-9.74684	 1.4784	 4001.89
-9.74684	 1.5576	 4002.03
-9.74684	 1.6368	 4002.17
-9.74684	 1.716	 4002.3
-9.74684	 1.7952	 4002.44
-9.74684	 1.8744	 4002.58
-9.74684	 1.9536	 4002.72
-9.74684	 2.0328	 4002.86
-9.74684	 2.112	 4002.99
-9.74684	 2.1912	 4003.13
-9.74684	 2.2704	 4003.27
-9.74684	 2.3496	 4003.41
-9.74684	 2.4288	 4003.54
-9.74684	 2.508	 4003.68
-9.74684	 2.5872	 4003.82
-9.74684	 2.6664	 4003.96
-9.74684	 2.7456	 4004.1
-9.74684	 2.8248	 4004.23
-9.74684	 2.904	 4004.37
-9.74684	 2.9832	 4004.51
-9.74684	 3.0624	 4004.65
-9.74684	 3.1416	 4004.78
-9.49367	 -6.2832	 2199.33
-9.49367	 -6.204	 2105.1
-9.49367	 -6.1248	 2117.58
-9.49367	 -6.0456	 2130.06
-9.49367	 -5.9664	 2142.55
-9.49367	 -5.8872	 2155.03
-9.49367	 -5.808	 2193.49
-9.49367	 -5.7288	 2232.11
-9.49367	 -5.6496	 2270.74
-9.49367	 -5.5704	 2309.36
-9.49367	 -5.4912	 2347.99
-9.49367	 -5.412	 2386.61
-9.49367	 -5.3328	 2425.24
-9.49367	 -5.2536	 2463.86
-9.49367	 -5.1744	 2502.49
-9.49367	 -5.0952	 2541.11
