0.98	-2.17329	4.34699	-0.03	9.48526e-08
0.99	-2.12759	4.79235	-0.03	9.50055e-08
1	-2.07766	5.1936	-0.03	9.52224e-08
1.01	-2.02397	5.54519	-0.03	9.55027e-08
1.02	-1.96703	5.84185	-0.03	9.58447e-08
1.03	-1.90743	6.07866	-0.03	9.62461e-08
1.04	-1.84578	6.2513	-0.03	9.67038e-08
1.05	-1.78274	6.35616	-0.03	9.72137e-08
1.06	-1.71901	6.39047	-0.03	9.77711e-08
1.07	-1.6553	6.3525	-0.03	9.83704e-08
1.08	-1.59233	6.24158	-0.03	9.90052e-08
1.09	-1.53083	6.05817	-0.03	9.96683e-08
1.1	-1.47152	5.80389	-0.03	1.00352e-07
1.11	-1.41509	5.48143	-0.03	1.01049e-07
1.12	-1.36221	5.09448	-0.03	1.01751e-07
1.13	-1.3135	4.64761	-0.03	1.02449e-07
1.14	-1.26953	4.14615	-0.03	1.03134e-07
1.15	-1.23082	3.596	-0.03	1.03801e-07
1.16	-1.19782	3.00356	-0.03	1.04439e-07
1.17	-1.17093	2.37552	-0.03	1.05043e-07
1.18	-1.15046	1.71882	-0.03	1.05605e-07
1.19	-1.13666	1.04054	-0.03	1.0612e-07
1.2	-1.12972	0.347856	-0.03	1.06581e-07
1.21	-1.12974	-0.352013	-0.03	1.06983e-07
1.22	-1.13676	-1.05179	-0.03	1.07323e-07
1.23	-1.15074	-1.74417	-0.03	1.07595e-07
1.24	-1.17157	-2.4218	-0.03	1.07797e-07
1.25	-1.19906	-3.07734	-0.03	1.07927e-07
1.26	-1.23297	-3.70344	-0.03	1.07981e-07
1.27	-1.27295	-4.29282	-0.03	1.07959e-07
1.28	-1.3186	-4.83836	-0.03	1.0786e-07
1.29	-1.36946	-5.33318	-0.03	1.07684e-07
1.3	-1.42498	-5.77082	-0.03	1.07433e-07
1.31	-1.48456	-6.14538	-0.03	1.07109e-07
1.32	-1.54755	-6.45167	-0.03	1.06714e-07
1.33	-1.61323	-6.68543	-0.03	1.06253e-07
1.34	-1.68088	-6.84344	-0.03	1.0573e-07
1.35	-1.74971	-6.92369	-0.03	1.05153e-07
1.36	-1.81896	-6.92541	-0.03	1.04527e-07
1.37	-1.88783	-6.84911	-0.03	1.03861e-07
1.38	-1.95556	-6.69658	-0.03	1.03162e-07
1.39	-2.0214	-6.47075	-0.03	1.02439e-07
1.4	-2.08463	-6.17556	-0.03	1.01701e-07
1.41	-2.14458	-5.81582	-0.03	1.00956e-07
1.42	-2.20065	-5.39697	-0.03	1.00214e-07
1.43	-2.25226	-4.92489	-0.03	9.94821e-08
1.44	-2.29891	-4.40569	-0.03	9.87683e-08
1.45	-2.34017	-3.84557	-0.03	9.80798e-08
1.46	-2.37565	-3.25066	-0.03	9.74232e-08
1.47	-2.40504	-2.62694	-0.03	9.68045e-08
1.48	-2.42807	-1.98015	-0.03	9.6229e-08
1.49	-2.44455	-1.31581	-0.03	9.57015e-08
1.5	-2.45433	-0.639225	-0.03	9.52262e-08
1.51	-2.4573	0.0444888	-0.03	9.48066e-08
1.52	-2.45343	0.730305	-0.03	9.44462e-08
1.53	-2.44271	1.41322	-0.03	9.41477e-08
1.54	-2.4252	2.08817	-0.03	9.39138e-08
1.55	-2.40101	2.74993	-0.03	9.37466e-08
1.56	-2.3703	3.39306	-0.03	9.36483e-08
1.57	-2.33327	4.01183	-0.03	9.36204e-08
1.58	-2.29021	4.60022	-0.03	9.36643e-08
1.59	-2.24145	5.15192	-0.03	9.3781e-08
1.6	-2.18739	5.6604	-0.03	9.3971e-08
1.61	-2.12849	6.11896	-0.03	9.42342e-08
1.62	-2.06529	6.52096	-0.03	9.45699e-08
1.63	-1.99839	6.8599	-0.03	9.49766e-08
1.64	-1.92844	7.12974	-0.03	9.54518e-08
1.65	-1.85617	7.32506	-0.03	9.59921e-08
1.66	-1.78233	7.44131	-0.03	9.65931e-08
1.67	-1.70775	7.47505	-0.03	9.72492e-08
1.68	-1.63326	7.42412	-0.03	9.79537e-08
1.69	-1.5597	7.28775	-0.03	9.86991e-08
1.7	-1.48792	7.06662	-0.03	9.94771e-08
1.71	-1.41878	6.76288	-0.03	1.00279e-07
1.72	-1.35306	6.38	-0.03	1.01094e-07
1.73	-1.29155	5.92269	-0.03	1.01913e-07
1.74	-1.23495	5.3967	-0.03	1.02727e-07
1.75	-1.18393	4.80857	-0.03	1.03526e-07
1.76	-1.13906	4.16547	-0.03	1.043e-07
1.77	-1.10085	3.47498	-0.03	1.05041e-07
1.78	-1.06975	2.74491	-0.03	1.05741e-07
1.79	-1.04611	1.9832	-0.03	1.06391e-07
1.8	-1.03021	1.19782	-0.03	1.06986e-07
1.81	-1.02224	0.396725	-0.03	1.07518e-07
1.82	-1.02231	-0.412157	-0.03	1.07983e-07
1.83	-1.03048	-1.22088	-0.03	1.08375e-07
1.84	-1.04669	-2.02147	-0.03	1.0869e-07
1.85	-1.07083	-2.80588	-0.03	1.08925e-07
1.86	-1.10269	-3.56594	-0.03	1.09076e-07
1.87	-1.14198	-4.29342	-0.03	1.09141e-07
1.88	-1.18835	-4.98	-0.03	1.09118e-07
1.89	-1.24134	-5.61739	-0.03	1.09006e-07
1.9	-1.30041	-6.19746	-0.03	1.08806e-07
1.91	-1.36496	-6.71241	-0.03	1.08519e-07
1.92	-1.4343	-7.155	-0.03	1.08145e-07
1.93	-1.50767	-7.51878	-0.03	1.07689e-07
1.94	-1.58425	-7.79836	-0.03	1.07156e-07
1.95	-1.66319	-7.98967	-0.03	1.0655e-07
1.96	-1.74359	-8.09009	-0.03	1.05879e-07
1.97	-1.82453	-8.09864	-0.03	1.05152e-07
1.98	-1.90511	-8.016	-0.03	1.04376e-07
1.99	-1.98441	-7.84447	-0.03	1.03562e-07
2	-2.06157	-7.58788	-0.03	1.0272e-07
2.01	-2.13577	-7.2513	-0.03	1.01861e-07
2.02	-2.20623	-6.84086	-0.03	1.00995e-07
2.03	-2.27225	-6.36344	-0.03	1.00132e-07
2.04	-2.3332	-5.82634	-0.03	9.92812e-08
2.05	-2.38852	-5.23703	-0.03	9.84522e-08
2.06	-2.43772	-4.60289	-0.03	9.76529e-08
2.07	-2.48039	-3.93105	-0.03	9.68907e-08
2.08	-2.51618	-3.22825	-0.03	9.6172e-08
2.09	-2.54483	-2.50077	-0.03	9.55024e-08
2.1	-2.5661	-1.7544	-0.03	9.48868e-08
2.11	-2.57985	-0.994547	-0.03	9.43295e-08
2.12	-2.58595	-0.226233	-0.03	9.38342e-08
2.13	-2.58435	0.545736	-0.03	9.3404e-08
2.14	-2.57504	1.31665	-0.03	9.30418e-08
2.15	-2.55805	2.08177	-0.03	9.27502e-08
2.16	-2.53346	2.83616	-0.03	9.25315e-08
